ID	eggNOG OGs	KEGG_ko	KEGG_Pathway	KEGG_Module	PFAMs	kofam_KO	merged_KO	dbCAN.mod	dbCAN.enzclass
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01605	COG0795	K11720	ko02010,map02010	M00320	YjgP_YjgQ	-	K11720	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01610	COG0343	K00773	-	-	TGT	-	K00773	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01625	COG0542	K03695	ko04213,map04213	-	AAA,AAA_16,AAA_2,AAA_5,ClpB_D2-small,Clp_N,Sigma54_activat,Torsin	-	K03695	-	GH6
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01630	2EGII	-	-	-	DUF4890,LTXXQ	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01635	COG4409	K01186	ko00511,ko00600,ko04142,map00511,map00600,map04142	-	BNR,BNR_2,BNR_3,BNR_assoc_N	-	K01186	-	GH33
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01640	COG2256	K07478	-	-	AAA,AAA_14,AAA_16,AAA_17,AAA_2,AAA_3,AAA_5,AAA_assoc_2,MCM,MgsA_C,RNA_helicase,RuvB_N,Sigma54_activ_2,Sigma54_activat,TIP49	-	K07478	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01645	COG1932	K00831	ko00260,ko00680,ko00750,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map00750,map01100,map01120,map01130,map01200,map01230	M00020,M00124	Aminotran_5	-	K00831	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01650	COG1052	K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	2-Hacid_dh,2-Hacid_dh_C,AdoHcyase_NAD,IlvN,NAD_binding_2	-	K00058	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01655	COG1835	-	-	-	DUF4153	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01660	COG0580	K06188	-	-	MIP	-	K06188	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01665	COG0426	K22405	-	-	Flavodoxin_1,Flavodoxin_5,Lactamase_B,Lactamase_B_2	-	K22405	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01670	COG0489,COG3206	-	-	-	AAA_31,CBP_BcsQ,CbiA,GNVR,MipZ,ParA,Wzz	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01675	COG1596	K01991	ko02026,map02026	-	Poly_export,SLBB	-	K01991	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01680	COG2911	-	-	-	OMP_b-brl,Porin_2,SH3_3	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01685	293US	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01690	COG3663	-	-	-	UDG	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01695	COG0586	-	-	-	SNARE_assoc	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01700	COG3142	K06201	-	-	CutC,TMP-TENI	-	K06201	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01705	COG1305	-	-	-	Transglut_core	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01710	COG0036	K01783	ko00030,ko00040,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00040,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007	OMPdecase,Ribul_P_3_epim	-	K01783	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01720	COG4632	-	-	-	DUF2233,NAGPA	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01725	COG2865	-	-	-	AlbA_2,HATPase_c_4,HTH_24	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01730	COG0534	K03327	-	-	MVIN,MatE,Polysacc_synt,Polysacc_synt_C	-	K03327	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01735	28MFZ	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01740	COG0457	-	-	-	TPR_1,TPR_10,TPR_11,TPR_12,TPR_2,TPR_7,TPR_8	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01745	COG1209	-	-	-	NTP_transf_3,NTP_transferase	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01750	COG1595	K03088	-	-	HTH_16,Sigma70_ECF,Sigma70_r2,Sigma70_r4,Sigma70_r4_2	-	K03088	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01755	COG1595	K03088	-	-	GerE,Sigma70_ECF,Sigma70_r2,Sigma70_r4,Sigma70_r4_2	-	K03088	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01760	COG3712	-	-	-	DUF4974,FecR	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01765	COG1629	-	-	-	CarbopepD_reg_2,CarboxypepD_reg,Plug,STN,TonB_dep_Rec	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01770	COG4198	-	-	-	SusD-like,SusD-like_2	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01775	COG4724	-	-	-	Glyco_hydro_85,Laminin_G_2,Laminin_G_3,Sialidase	-	-	-	GH85
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01780	COG5492	-	-	-	Beta_helix,Big_2,Cadherin-like,CarboxypepD_reg,Flg_new,LRR_5,Laminin_G_3,Lectin_C,NPCBM,Peptidase_M23,Polysacc_deac_3,SH3_3,SdrD_B,Transglut_core,fn3	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01790	COG3525	K01197	ko00531,ko01100,map00531,map01100	M00076,M00077	F5_F8_type_C,Glyco_hydro_20b,Laminin_G_3,NAGidase	-	K01197	-	GH84
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01795	COG3537	-	-	-	CHB_HEX_C,CHB_HEX_C_1,Fn3_assoc,Glyco_hydro_92	-	-	-	GH92
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01800	COG3525	K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	CHB_HEX_C,CHB_HEX_C_1,F5_F8_type_C,Fn3_assoc,Glyco_hydro_20,Glyco_hydro_20b	-	K12373	-	GH20
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01805	COG3525	K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	CHB_HEX_C,CHB_HEX_C_1,F5_F8_type_C,Fn3_assoc,Glyco_hydro_20,Glyco_hydro_20b	-	K12373	CBM32	GH20
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01810	COG0477	K08218	ko01501,map01501	M00628	Acatn,BT1,MFS_1,MFS_2,Sugar_tr	-	K08218	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01815	COG2152	K18785	-	-	DUF377,Glyco_hydro_130,MFS_1	-	K18785	-	GH130
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01820	COG3537	-	-	-	Glyco_hydro_92	-	-	-	GH92
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01825	COG0519	K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	Arginosuc_synth,Asn_synthase,GATase,GMP_synt_C,NAD_synthase,Peptidase_C26,ThiI,tRNA_Me_trans	-	K01951	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01830	COG0475,COG0490	K03455	-	-	Na_H_Exchanger,TrkA_C	-	K03455	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01835	COG1285	K07507	-	-	MgtC	-	K07507	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01840	COG0331	K00645	ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212	M00082	Acyl_transf_1	-	K00645	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01850	COG0805	K03118	ko03060,ko03070,map03060,map03070	M00336	TatC	-	K03118	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01865	COG1752	K07001	-	-	Bac_surface_Ag,Patatin	-	K07001	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01870	COG0560,COG3830	K01079	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	ACT,ACT_6,Glyco_tranf_2_3,Glycos_transf_2,HAD,Hydrolase,Hydrolase_3,Put_Phosphatase,S6PP	-	K01079	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01880	COG0450	-	-	-	AhpC-TSA,Redoxin,Thioredoxin_8	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01885	2CGY7	-	-	-	DUF4924	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01890	COG1091	K00067	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	3Beta_HSD,Epimerase,GDP_Man_Dehyd,NAD_binding_10,NAD_binding_4,Polysacc_synt_2,RmlD_sub_bind	-	K00067	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01895	COG4108	K02837	-	-	Arf,GTP_EFTU,GTP_EFTU_D2,Gtr1_RagA,MMR_HSR1,RF3_C	-	K02837	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01905	COG1109	K01835	ko00010,ko00030,ko00052,ko00230,ko00500,ko00520,ko00521,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00052,map00230,map00500,map00520,map00521,map01100,map01110,map01120,map01130	M00549	PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV	-	K01835	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01910	COG4690	-	-	-	Peptidase_C69	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS01915	COG0739	-	-	-	Big_3_4,Peptidase_M23	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02010	COG0038,COG0517	K03281	-	-	CBS,Voltage_CLC	-	K03281	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02015	COG0223	K00604	ko00670,ko00970,map00670,map00970	-	Formyl_trans_C,Formyl_trans_N	-	K00604	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02020	COG0697	-	-	-	EamA	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02025	COG2148	K00996,K03606	ko05111,map05111	-	Bac_transf,CoA_binding_3	-	K00996,K03606	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02030	COG5107	-	-	-	DUF349	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02035	COG1583	K19091	-	-	Cas_Cas6	-	K19091	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02040	COG0612	K07263	-	-	Peptidase_M16,Peptidase_M16_C	-	K07263	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02045	COG0652	K01802,K03768	-	-	Pro_isomerase	-	K01802,K03768	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02050	COG1572	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02055	COG5276	K01406,K03332	ko00051,ko01503,map00051,map01503	-	Alginate_lyase,Beta_helix,Big_2,Big_4,Big_5,CBM_4_9,CBM_6,CW_binding_1,Cadherin,Calx-beta,Cu_amine_oxidN1,DUF3991,DUF5008,DUF5122,DUF955,F5_F8_type_C,FIVAR,Glyco_hydro_32C,Glyco_hydro_32N,He_PIG,HemolysinCabind,IgGFc_binding,Lipase,Metallophos,NEAT,PepX_C,Peptidase_M10,Peptidase_S15,SBBP,TSP_3,Toprim_2,fn3	-	K01406,K03332	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02060	COG4412	-	-	-	Cleaved_Adhesin	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02070	COG1102	-	-	-	AAA_18,Cytidylate_kin2	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02075	COG0248	K01524	ko00230,map00230	-	AAA_11,AAA_12,AAA_19,EutA,MreB_Mbl,Ppx-GppA,S1	-	K01524	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02080	2C46Y	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02085	COG1082	K01187,K21574	ko00052,ko00500,ko01100,map00052,map00500,map01100	-	GH97_C,GH97_N,Glyco_hydro_97	-	K01187,K21574	-	GH97
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02090	COG1747	-	-	-	SprA_N	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02095	COG0632	K03550	ko03440,map03440	-	HHH_5,RuvA_C,RuvA_N	-	K03550	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02100	COG0823,COG1506	K01278	ko04974,map04974	-	AXE1,Abhydrolase_1,Abhydrolase_5,Abhydrolase_6,DLH,DPPIV_N,Esterase,Esterase_phd,Hydrolase_4,PD40,Peptidase_S15,Peptidase_S9	-	K01278	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02110	COG0324	K00791	ko00908,ko01100,ko01110,map00908,map01100,map01110	-	AAA_17,Cytidylate_kin,IPPT,IPT	-	K00791	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS14070	2ERUT	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS14075	COG3637	-	-	-	Autotransporter,OMP_b-brl,OMP_b-brl_2,OmpA_membrane,PagL,Phenol_MetA_deg	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02130	28IFC	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02135	COG2406	K03594	ko00860,map00860	-	Ferritin,Ferritin_2,Rubrerythrin	-	K03594	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02140	COG0673	-	-	-	GFO_IDH_MocA	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02145	COG3808	K15987	ko00190,map00190	-	H_PPase,OmpA	-	K15987	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02150	COG5263	-	-	-	WG_beta_rep	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02155	2ETRP	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02165	COG0553	-	-	-	AAA_34,Helicase_C_4,Methyltransf_26	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02170	COG0623	K00208	ko00061,ko00333,ko00780,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01100,map01130,map01212	M00083,M00572	adh_short,adh_short_C2	-	K00208	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02175	COG1940	K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200	M00001,M00549	Glucokinase,Hydant_A_N,ROK	-	K00845	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02180	COG0493	K00266,K17722	ko00240,ko00250,ko00410,ko00770,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00240,map00250,map00410,map00770,map00910,map01100,map01110,map01120,map01130,map01230	M00046	Amino_oxidase,DAO,DHODB_Fe-S_bind,FAD_binding_2,FAD_binding_3,Fer4_20,GIDA,HI0933_like,NAD_binding_1,NAD_binding_7,NAD_binding_8,Pyr_redox,Pyr_redox_2,Pyr_redox_3,Thi4	-	K00266,K17722	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02185	COG0543	K00528	-	-	DHODB_Fe-S_bind,FAD_binding_6,Fer4_20,NAD_binding_1,NAD_binding_8,Pyr_redox,Pyr_redox_2	-	K00528	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02190	28NBX	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS14350	COG0584,COG2755	-	-	-	DUF4855,GDPD,GxDLY,Lipase_GDSL,Lipase_GDSL_2,Lipase_GDSL_3	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02210	COG1472	K05349	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	-	Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C	-	K05349	-	3.2.1.21,GH3
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02215	COG4632	-	-	-	DUF2233,NAGPA	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02220	2BYE0	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02225	2C2C5	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02230	COG0614	K21572	-	-	SusD,SusD-like_2,SusD-like_3,SusD_RagB	-	K21572	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02235	COG1629	-	-	-	CarbopepD_reg_2,CarboxypepD_reg,Plug,STN,TonB_dep_Rec	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02240	COG2942	K01787	ko00520,map00520	-	GlcNAc_2-epim	-	K01787	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02245	COG0477	K08139	ko04113,map04113	-	MFS_1,MFS_4,Sugar_tr,TRI12	-	K08139	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02250	2DB9J	-	-	-	DUF4434,DUF5109,TAT_signal	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02255	COG1522,COG1940	K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200	M00001,M00549	HTH_24,HTH_IclR,MarR,ROK	-	K00845	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02265	2C9AD	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02270	COG1629	-	-	-	CarbopepD_reg_2,CarboxypepD_reg,Cna_B,Plug,TonB_dep_Rec	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02275	COG2374	-	-	-	Exo_endo_phos	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02285	COG0385	K03453	-	-	SBF,SBF_like	-	K03453	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02290	COG1322	K09760	-	-	RmuC,Wzz	-	K09760	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02295	2DRZQ	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02300	2BZ8H	-	-	-	DUF695	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS14080	COG5492	-	-	-	I-set,Ig_3,LRR_5	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02310	COG4886	-	-	-	BACON,DUF1566,DUF4988,Fib_succ_major,LRR_5,LRR_8,Pkinase,Pkinase_Tyr	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02315	COG0217	-	-	-	Transcrip_reg	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02320	COG0072,COG0073	K01890	ko00970,map00970	M00359,M00360	B3_4,B5,FDX-ACB,tRNA_bind	-	K01890	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02325	COG0564	K06180	-	-	PseudoU_synth_2,S4	-	K06180	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS14085	COG0476	-	-	-	Prok-E2_B,Prok-JAB,ThiF	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02345	2E4CS	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02350	2DPYX	-	-	-	Prok-JAB	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02355	COG0688	K01613	ko00564,ko01100,ko01110,map00564,map01100,map01110	M00093	PS_Dcarbxylase	-	K01613	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02360	COG1183	K17103	ko00260,ko00564,ko01100,ko01110,map00260,map00564,map01100,map01110	M00093	CDP-OH_P_transf	-	K17103	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02370	2AMB7	-	-	-	-	-	-	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02375	COG2195	K01270	ko00480,ko01100,map00480,map01100	-	M20_dimer,Peptidase_M20,Peptidase_M28	-	K01270	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02380	COG0392	K07027	-	-	LPG_synthase_TM	-	K07027	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02385	COG0030	K02528	-	-	Cons_hypoth95,MTS,Methyltransf_11,Methyltransf_18,Methyltransf_25,NodS,RrnaAD	-	K02528	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02390	COG2239	K06213	-	-	CBS,MgtE,MgtE_N	-	K06213	-	-
GCF_000296465.1_Barn_inte_YIT_11860_V1_genomic|NZ_JH815203.1|HMPREF9448_RS02395	COG0204	-	-	-	Acetyltransf_5,Acyltransferase	-	-	-	-
